order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
6cb0b43b0a4d4c7fb745825c3d0b3e63,c1742aeb66a44b079c9d6817d94837da,delivered,2018-04-27 19:18:30,2018-04-27 20:19:30,2018-05-01 20:19:30,2018-05-19 20:19:30,2018-06-02 19:18:30
468b32d079594dda8d794501488e4ee6,9d35eed187664cacbadaacc7cf00791f,delivered,2018-02-11 09:31:29,2018-02-11 10:41:29,2018-02-13 10:41:29,2018-02-16 10:41:29,2018-02-28 09:31:29
aee11559a3f849fe9373673959a4e63b,6ee10954cf8e4ed9867f3f6951d479a7,delivered,2017-06-29 16:11:44,2017-06-29 16:31:44,2017-07-04 16:31:44,2017-07-10 16:31:44,2017-07-14 16:11:44
31b6c1d02e7a4c5ba7577c74b68e9952,6fc20ef877a1427d9861f0abd5943e3f,shipped,2018-06-09 05:58:53,2018-06-09 07:45:53,2018-06-10 07:45:53,,2018-07-07 05:58:53
4b85dc5726dc45258223abca2954d65d,c5f12c24869a4b52933a1cb5e4761fad,delivered,2018-02-20 08:44:42,2018-02-20 10:13:42,2018-02-24 10:13:42,2018-03-14 10:13:42,2018-03-25 08:44:42
53ecb3242a1745a4ae809cfcd8a8480b,6a53742c45444c27934fc58c49fe64ca,delivered,2018-05-06 02:02:37,2018-05-06 03:39:37,2018-05-11 03:39:37,2018-05-21 03:39:37,2018-05-25 02:02:37
321bee31bd254182a4fc33006bb56fdd,cc07711136514f04a4ab72155139dcaf,delivered,2018-05-05 07:24:13,2018-05-05 09:12:13,2018-05-09 09:12:13,2018-05-20 09:12:13,2018-05-31 07:24:13
6bd06cf89c174b8c8f9f2809fa90b54c,8a9c4d879b914728861fec1b73d8236d,delivered,2018-06-07 01:06:12,2018-06-07 02:48:12,2018-06-12 02:48:12,2018-06-23 02:48:12,2018-06-25 01:06:12
43f950004cfd475d9acd34dc93085119,9007166534c547fca5cbd1b9948a3fad,delivered,2017-02-05 11:32:59,2017-02-05 12:02:59,2017-02-06 12:02:59,2017-02-25 12:02:59,2017-02-16 11:32:59
e507a65456834c76b79d09428fd1d0cf,702f4e72e114423a9aafc1b045494752,approved,2018-08-25 15:30:40,2018-08-25 16:24:40,,,2018-09-18 15:30:40
3ea24314b99d4a849fa16dd7db00d02f,ed4a8f75c1654f76948ea69921fd6d9d,shipped,2018-05-13 04:01:41,2018-05-13 05:09:41,2018-05-16 05:09:41,,2018-05-20 04:01:41
de5aba1abd40473796050bb64de7e563,a4fa8b5cafca4508a1a36e14f62b2a93,delivered,2017-04-19 23:01:02,2017-04-20 00:04:02,2017-04-25 00:04:02,2017-05-10 00:04:02,2017-05-21 23:01:02
43bcfb72053d42af8755f1596933c832,46367231512942b498533781b6422056,delivered,2018-06-01 19:36:21,2018-06-01 21:23:21,2018-06-05 21:23:21,2018-06-21 21:23:21,2018-07-03 19:36:21
d1482d9c25494b6aa2062c0937e414f8,c13cfe14fb674f7f862e0e2e39065afb,canceled,2018-04-06 15:55:18,2018-04-06 17:02:18,2018-04-09 17:02:18,,2018-05-09 15:55:18
5b14a56fd5c14a2ca3e59fb802460278,3ff6980ff82d4381a5d8d20a34871883,delivered,2017-09-27 22:57:51,2017-09-28 00:01:51,2017-09-29 00:01:51,2017-10-08 00:01:51,2017-10-25 22:57:51
7ca7bb9242814ef7b4269d2b54a0f546,ad9eea4451b14c4caa0679cb3a320599,delivered,2017-07-09 17:24:34,2017-07-09 18:19:34,2017-07-12 18:19:34,2017-07-20 18:19:34,2017-08-15 17:24:34
1668267b18924eb0b8a918169820a9f3,4325c9c24c9c4226a4da8925b3b8f835,shipped,2018-07-29 02:05:53,2018-07-29 03:04:53,2018-08-01 03:04:53,,2018-09-01 02:05:53
8edf1c9127dc47edba99a5a6d15a4914,0658ac55fc7c488e92f47a9400af2047,delivered,2017-12-09 19:54:32,2017-12-09 20:14:32,2017-12-10 20:14:32,2017-12-29 20:14:32,2018-01-07 19:54:32
48209e91ef1c4991a70f1c6a71c6016a,aac949ebbf3d4b028ab4f46de52f91fb,delivered,2017-06-23 00:10:39,2017-06-23 01:01:39,2017-06-25 01:01:39,2017-06-27 01:01:39,2017-07-23 00:10:39
9ea66f58888d48cfab8669123caa6f3b,9d27ffe3e2a3476f85c116aca40f1776,delivered,2017-05-20 05:23:32,2017-05-20 06:20:32,2017-05-23 06:20:32,2017-05-27 06:20:32,2017-06-06 05:23:32
3b206dfbbf0f47e0ab8fee66a42b2c68,9b6d7215969d447597ed1d52a276fec0,delivered,2017-11-18 04:40:24,2017-11-18 06:16:24,2017-11-20 06:16:24,2017-12-04 06:16:24,2017-12-14 04:40:24
57ba8166c5184a5ba2e20bfadbcd9cfe,4d323ffeddbc47f6926ee3cb1bb12d05,shipped,2017-09-01 21:38:13,2017-09-01 23:06:13,2017-09-04 23:06:13,,2017-09-29 21:38:13
e000b7ef2c794d5ca2476dbaad924606,158df6707ae849c09a9e7b89ca0537cb,approved,2017-08-07 19:08:15,2017-08-07 20:10:15,,,2017-09-02 19:08:15
82910ca67d664dd5b563edd5abafca3f,30763b5443804ab7bf1ee7250437468d,canceled,2017-08-15 22:15:17,2017-08-16 00:00:17,2017-08-18 00:00:17,,2017-09-07 22:15:17
73b0f7715350490a880eda87def268d3,c490a34ca3cb46dd9e45404a80105b7c,canceled,2018-04-21 08:15:33,2018-04-21 08:40:33,2018-04-25 08:40:33,,2018-05-13 08:15:33
3d96f4ac34014abfa6eae410e9676c24,937079d7abbf4ba59f2f4ed363cbcdc6,delivered,2018-07-03 02:57:46,2018-07-03 04:56:46,2018-07-06 04:56:46,2018-07-15 04:56:46,2018-08-07 02:57:46
22e81a7490264edfa9719eacd6a2070a,7dce7adbda9242f1a035bb1d238c9cb7,canceled,2017-07-29 10:26:20,2017-07-29 11:28:20,2017-08-01 11:28:20,,2017-09-07 10:26:20
d2c219ee785e4213a5fff02d0aa7cdbc,7bdb8ca29e364c6a97108026b3c1ad0a,delivered,2017-05-14 01:57:35,2017-05-14 02:25:35,2017-05-16 02:25:35,2017-05-18 02:25:35,2017-06-11 01:57:35
9ed43fc81edc48eda45d2f6d06fdc74c,e3cc496d782e4f4b80b40a08e38be157,delivered,2018-04-16 06:11:46,2018-04-16 07:53:46,2018-04-20 07:53:46,2018-04-27 07:53:46,2018-05-26 06:11:46
3f309ff5071a41708bc23993eed0e682,339d8e89763d48f5a7ce314c30567598,approved,2017-03-19 11:38:30,2017-03-19 12:19:30,,,2017-03-26 11:38:30
cbeaa1b75b134126a3390533f3896b3a,b46a3d2081fb4e8ea0179be47389798b,processing,2017-12-13 01:31:28,2017-12-13 01:57:28,,,2017-12-27 01:31:28
b221007e919e449fb930fe0dc9acbc73,eab5cde262544272b9e96787d92901f4,delivered,2018-01-07 23:54:20,2018-01-08 00:45:20,2018-01-11 00:45:20,2018-01-28 00:45:20,2018-02-05 23:54:20
6862c73de32e4c7f95cb9e01780d3560,4666f6086b6e48d0b078f5d5852fb8fd,processing,2017-10-15 19:26:28,2017-10-15 20:19:28,,,2017-10-30 19:26:28
96029f6ece6d463f8c9ef3a3f38c4c6f,6002aa212754436baf21c5990ceb2f22,delivered,2017-01-29 23:10:47,2017-01-29 23:51:47,2017-01-30 23:51:47,2017-02-01 23:51:47,2017-02-24 23:10:47
25c1f4238cb54330ac32ccb2c591c396,3300f3889ffc4b43b4a8c7521d88be1d,delivered,2017-08-25 10:10:43,2017-08-25 11:08:43,2017-08-26 11:08:43,2017-08-31 11:08:43,2017-09-15 10:10:43
0c741d9b5dfd4a9c826df4c1591e4d56,e35ee2734a9c4a61a69c24781d94f14a,canceled,2017-04-20 20:32:31,2017-04-20 22:16:31,2017-04-23 22:16:31,,2017-05-05 20:32:31
1255ceb7564c4c5084cf4962c4c6b555,b53628a14dd144cbae3370512d5498ee,processing,2018-07-24 23:44:52,2018-07-25 01:44:52,,,2018-08-25 23:44:52
630376f8296344eeaadc9eb70622c7ed,4e1f65c24b3a41198bdb0c0367ed1785,delivered,2018-07-04 03:02:23,2018-07-04 04:28:23,2018-07-08 04:28:23,2018-07-15 04:28:23,2018-08-01 03:02:23
e6562f3540844d89a5bd9309ca2bbe2a,8d29c9c158514844a7927ced013046a7,approved,2017-01-02 19:11:19,2017-01-02 20:32:19,,,2017-01-22 19:11:19
f26bc2944aae4fa19a0e6cbf227a885b,d54fb54a0c7340e9844360c62104e677,delivered,2018-07-03 05:22:08,2018-07-03 06:18:08,2018-07-08 06:18:08,2018-07-18 06:18:08,2018-07-22 05:22:08
16a7c71128c34c5fb4bb859499d17e7a,57610bbacd7547268a29a15977378935,delivered,2017-11-05 00:12:17,2017-11-05 01:11:17,2017-11-07 01:11:17,2017-11-10 01:11:17,2017-11-16 00:12:17
570d5a288b5c4f26b33944d340adc738,51de4add0a554ac583ece21a8182e0ef,invoiced,2018-03-04 18:21:09,2018-03-04 19:18:09,2018-03-05 19:18:09,,2018-03-29 18:21:09
ddb1b25320cc43ddab0b1911c550b600,d59a23bf65e74084bbd1587afc0ef7e2,delivered,2017-11-13 10:24:21,2017-11-13 10:54:21,2017-11-15 10:54:21,2017-11-17 10:54:21,2017-12-05 10:24:21
31671147e23040a8a0a1f2ba49e38f9e,b02b8791e74246b2b6bcc09acf309fd7,shipped,2017-08-16 09:21:01,2017-08-16 09:54:01,2017-08-19 09:54:01,,2017-09-05 09:21:01
626a6fd99f5543679a2663fd796a85e8,5d713fac221048058496212e685c673b,delivered,2017-08-22 23:51:10,2017-08-23 00:30:10,2017-08-27 00:30:10,2017-09-15 00:30:10,2017-09-24 23:51:10
5e769d6461d44996b711295afe9eba8c,61eb0ac8427b414091478c8c07825684,delivered,2018-08-30 22:55:43,2018-08-31 00:50:43,2018-09-05 00:50:43,2018-09-06 00:50:43,2018-09-08 22:55:43
645f7ecd8a1f43779ff1da9a8b339486,5c8dfae32e254db4b8fad3f371e6a0be,delivered,2018-07-07 01:26:42,2018-07-07 03:06:42,2018-07-09 03:06:42,2018-07-28 03:06:42,2018-07-31 01:26:42
d81c6adfbb734064b0c54c590788e374,b06a957be3bf4685bed24eb3ad2d598c,invoiced,2017-02-08 22:21:40,2017-02-08 22:50:40,2017-02-09 22:50:40,,2017-03-15 22:21:40
144d1dec485d4c49b37f01e55272b145,bbd3031329104a0cbfd2fb749293d26a,delivered,2017-12-28 19:26:36,2017-12-28 20:09:36,2017-12-30 20:09:36,2018-01-01 20:09:36,2018-01-23 19:26:36
54c7e37b9880432c8beafb05778c2427,0624b8e669ea4bfc9892ef0f1e4ed1db,approved,2017-02-15 09:30:01,2017-02-15 09:59:01,,,2017-03-17 09:30:01
ea5f2f4993cd4a47a6ba24cf06c56377,f0d7451cdb0143149e21ee804ea3ad06,delivered,2017-05-06 19:39:25,2017-05-06 21:33:25,2017-05-11 21:33:25,2017-05-31 21:33:25,2017-05-30 19:39:25
09d5f033d27643faa91aa194cca5b568,0e1cf6b5c1b44b028555466b29d8b7ef,delivered,2017-05-21 17:19:43,2017-05-21 18:26:43,2017-05-24 18:26:43,2017-05-30 18:26:43,2017-06-09 17:19:43
c6caa8c549bf47889c2ad77cb720edae,91e43717ae794047b14c2b0364a14fe4,delivered,2017-04-30 02:03:17,2017-04-30 03:32:17,2017-05-02 03:32:17,2017-05-03 03:32:17,2017-05-15 02:03:17
4d6e29dbd3634e249964c2ca17f014cd,784f08e5f8df4095ba9b284299a7f723,processing,2017-11-08 16:15:52,2017-11-08 17:38:52,,,2017-11-28 16:15:52
071a71c0924946e59e5cfb23f7060ac5,d8c719b22ac6428484f57d6f427ad501,delivered,2017-01-18 01:29:11,2017-01-18 02:07:11,2017-01-20 02:07:11,2017-01-29 02:07:11,2017-02-20 01:29:11
e90b15b8d19b419084a897e49f818fc6,e794dde4431b4960983a524f94d0a0f2,delivered,2018-07-25 03:55:49,2018-07-25 05:33:49,2018-07-26 05:33:49,2018-08-09 05:33:49,2018-08-30 03:55:49
67c8d7e0c88149b09a93b22e29fdd6f9,ca8fe2656a924c9f8fe0dcce8e88cfcf,shipped,2017-12-06 20:19:44,2017-12-06 22:18:44,2017-12-10 22:18:44,,2018-01-12 20:19:44
7aba765b5fef4539ae940b0a77432e34,6fc67f1a0f1b4a81bfe55b0f17ed4496,delivered,2018-08-07 05:51:38,2018-08-07 07:45:38,2018-08-10 07:45:38,2018-08-18 07:45:38,2018-08-17 05:51:38
c3840be3205a44ed80c0116ff139e6f7,47f6967f3506422d9100c083daef4a30,shipped,2017-06-13 14:02:36,2017-06-13 14:19:36,2017-06-14 14:19:36,,2017-07-04 14:02:36
f75e89e895b843e881c57699d244eeb5,2adafd69456c4d18b6309ad5737d117f,delivered,2018-08-21 18:03:25,2018-08-21 18:46:25,2018-08-25 18:46:25,2018-08-31 18:46:25,2018-09-12 18:03:25
f00bfe84f1534d47b069aae7e16707d8,f81d68fa3ef94e6abcfd94f78fbb722d,delivered,2018-07-11 16:58:51,2018-07-11 18:49:51,2018-07-13 18:49:51,2018-07-15 18:49:51,2018-07-26 16:58:51
5033163a448c4bb18bd3d0be739654f4,3c6e18cee9a842729e89aaaf8fa49943,delivered,2017-02-22 21:30:05,2017-02-22 23:22:05,2017-02-27 23:22:05,2017-02-28 23:22:05,2017-03-06 21:30:05
c334e02dc4484dc3b033d65d35b94708,81f8d58c37514f8a9c522f646dda509e,invoiced,2017-05-07 22:07:10,2017-05-07 23:41:10,2017-05-09 23:41:10,,2017-05-17 22:07:10
29aa903222774467a790a591c64d5d96,f9706f32d8134d46b0b630f67e370db7,shipped,2017-12-08 06:00:51,2017-12-08 07:54:51,2017-12-12 07:54:51,,2018-01-13 06:00:51
b4c28d45a2024b4e8122470b0583d802,4197b0898ff34f5292c528c558d15b15,delivered,2018-01-05 22:38:03,2018-01-06 00:10:03,2018-01-10 00:10:03,2018-01-21 00:10:03,2018-01-28 22:38:03
0d60d38b1a60475fa711f15ba96ac5ec,2564dfddf9a44f909b10336690314438,shipped,2017-05-23 01:04:09,2017-05-23 01:47:09,2017-05-24 01:47:09,,2017-06-22 01:04:09
3ad640f735a848da82f0bc65ea5b3d55,3d1774c696c84e2eb24d4e56bfd7a793,delivered,2018-02-21 23:06:17,2018-02-22 00:12:17,2018-02-24 00:12:17,2018-03-12 00:12:17,2018-03-09 23:06:17
e93b0b9eb15f47478ae1fafb9e300410,d567b1ae9d35443185ee841c9ee5bf09,canceled,2017-05-20 17:10:56,2017-05-20 17:39:56,2017-05-23 17:39:56,,2017-05-29 17:10:56
6b59711e2ccc439b8c6be5d48404b1c0,6a890b9d11e04533956e7c1127faea37,shipped,2018-06-19 10:58:32,2018-06-19 11:51:32,2018-06-23 11:51:32,,2018-07-14 10:58:32
b5411c0ee3114ceea536bb44098f1ef2,62a662cc57d34c8f90945d75feee1ed9,delivered,2018-07-17 21:31:09,2018-07-17 23:15:09,2018-07-19 23:15:09,2018-07-27 23:15:09,2018-08-24 21:31:09
6981e01ef9f54296a2cddeebdb510cdb,b98189a81a6241c58f3a145faeb9ba07,delivered,2017-12-17 14:08:15,2017-12-17 15:31:15,2017-12-18 15:31:15,2017-12-24 15:31:15,2017-12-30 14:08:15
aba00a9483f142938ba00c562ee041a3,06aa8b1199fd412ca806e5c3cce632da,delivered,2017-02-06 14:52:13,2017-02-06 15:17:13,2017-02-11 15:17:13,2017-02-26 15:17:13,2017-03-17 14:52:13
7266bcc9068742fc917e7a7b53b6117b,bad662e510ba484f9573ebc91db4f78c,shipped,2018-06-19 15:57:39,2018-06-19 17:17:39,2018-06-23 17:17:39,,2018-06-29 15:57:39
8791ddb02f104647a096fe7c366e416e,890cee5e50de4e19a2d5bd7567c6cfd4,shipped,2017-12-19 22:54:07,2017-12-20 00:53:07,2017-12-21 00:53:07,,2018-01-13 22:54:07
e88e3ae964324a24997f00d30df220ee,2abe054e9c9b4d79a90a32f94f121650,shipped,2018-04-10 16:27:13,2018-04-10 16:56:13,2018-04-13 16:56:13,,2018-05-03 16:27:13
ce6e3099bba24f5f811c651c75139cf8,e24218f654144661ba87feba79f9f447,delivered,2018-04-10 14:50:20,2018-04-10 15:40:20,2018-04-11 15:40:20,2018-04-27 15:40:20,2018-04-23 14:50:20
4a936207f1e54755b459977e4b1b8c1e,d63596919e8b4e04be660da2e8f07bfd,delivered,2018-01-18 07:49:55,2018-01-18 08:48:55,2018-01-21 08:48:55,2018-01-29 08:48:55,2018-02-08 07:49:55
65214c0a78784a45be072bbd97c55401,a8d5e7b69e0e48d499dd10c1d2cb487c,delivered,2017-05-08 00:47:19,2017-05-08 00:59:19,2017-05-11 00:59:19,2017-05-21 00:59:19,2017-05-24 00:47:19
141de058e4534b0999880642a242e185,864580c9e8f645ea9596cbf3dc3ed38e,processing,2017-05-17 19:37:43,2017-05-17 20:35:43,,,2017-06-17 19:37:43
72aa9934d3cb4865ac9620ca0f5aa4d4,321add96891c4730a125e66e4dd10cc4,delivered,2017-06-01 16:37:55,2017-06-01 18:21:55,2017-06-02 18:21:55,2017-06-20 18:21:55,2017-06-20 16:37:55
41d2cd89f93f4f57a7a72f9beab98361,768fb0bf0e8242aa9fc6707ab5cc6886,delivered,2017-08-17 16:31:44,2017-08-17 17:19:44,2017-08-21 17:19:44,2017-08-22 17:19:44,2017-09-12 16:31:44
a133b133f4e14173967ecd2311cfe0d1,6dbf26bae989404d90899533440cfd30,delivered,2018-01-23 15:49:08,2018-01-23 17:04:08,2018-01-28 17:04:08,2018-02-16 17:04:08,2018-02-20 15:49:08
fa80a07ec08f45f8a2aa49a904dbaf03,91f6c996a67c47e087867b5e02dafb3f,shipped,2017-01-17 03:55:05,2017-01-17 05:47:05,2017-01-19 05:47:05,,2017-02-16 03:55:05
67ac3b352204400e914f61f00bc2f985,72fb80f5cc254d43ab15eb3dbd065deb,delivered,2018-08-18 22:26:25,2018-08-18 23:40:25,2018-08-21 23:40:25,2018-08-24 23:40:25,2018-09-14 22:26:25
70e3749174654c3295d3d7306a9e4efc,c74be34146204280b3644d0632f22d1a,delivered,2018-01-21 21:40:45,2018-01-21 22:22:45,2018-01-26 22:22:45,2018-02-01 22:22:45,2018-02-22 21:40:45
d17b8b5193464f1dac1dc9bdd6b0be1d,5514ebc47d80480c86702d9a4d96a9a5,delivered,2017-05-05 05:50:21,2017-05-05 07:16:21,2017-05-08 07:16:21,2017-05-22 07:16:21,2017-05-26 05:50:21
abf222f489084afd8d22f53a9ad7f80a,1ef2988097d64da9b83fb0c0e379b861,invoiced,2018-01-22 19:32:40,2018-01-22 20:42:40,2018-01-25 20:42:40,,2018-02-08 19:32:40
b09bcdc1e5a440f490aa23c019eba74c,8a5dc7c203e34fecafd6b03bee945d75,delivered,2017-04-30 07:30:57,2017-04-30 07:42:57,2017-05-04 07:42:57,2017-05-07 07:42:57,2017-06-01 07:30:57
4ee64b79ed3641e3bdb090978fb6e423,c22eb1e6885543c8aa964761d5b54d7b,shipped,2017-04-21 02:35:44,2017-04-21 04:28:44,2017-04-26 04:28:44,,2017-04-29 02:35:44
f803290895e44257ab0da67cc7456a4d,03f4cfec639b4d3297675bd926b889d2,delivered,2018-07-18 05:21:39,2018-07-18 05:51:39,2018-07-20 05:51:39,2018-08-08 05:51:39,2018-08-12 05:21:39
adc37fb828fc40b1a6d1326f31e44f59,654e0c3fca704d89a1c33d4c056dbc6d,delivered,2018-08-20 23:50:03,2018-08-21 00:52:03,2018-08-23 00:52:03,2018-08-25 00:52:03,2018-09-05 23:50:03
071edc5b87d748629b6a825f44deeecb,53f88c517a514c9ebcb4f0b97bcdc0af,delivered,2018-08-12 07:54:25,2018-08-12 09:29:25,2018-08-17 09:29:25,2018-08-30 09:29:25,2018-09-02 07:54:25
ad6e43ead54b40ee9c0958e41e9762c7,ae8d0e0ec16345b688b8f11d45ae7d73,canceled,2018-06-04 03:24:51,2018-06-04 05:06:51,2018-06-06 05:06:51,,2018-06-22 03:24:51
38d2e157014a4eda891f9896ef9cff7c,9b890bd6c3054e98b1efb63c0f9ae2d3,delivered,2018-05-31 19:21:14,2018-05-31 21:08:14,2018-06-02 21:08:14,2018-06-04 21:08:14,2018-07-04 19:21:14
75bc3375764444c9b706ad7564210c68,34ec49fc16534dbb8d27ed6c3bf611a6,shipped,2018-05-31 03:47:20,2018-05-31 04:30:20,2018-06-05 04:30:20,,2018-06-08 03:47:20
f647ac5dbdce4f7ca59352f1ea285fd5,a4bfc6c6c40f42df8eab2602f38729fc,delivered,2017-09-21 19:23:38,2017-09-21 19:45:38,2017-09-23 19:45:38,2017-09-30 19:45:38,2017-10-04 19:23:38
6fabf9795b3a4bd4a31ba6191a0673e4,f690b01bc27a4d819df01b5da6636b38,delivered,2018-08-14 12:42:16,2018-08-14 14:40:16,2018-08-15 14:40:16,2018-08-17 14:40:16,2018-09-07 12:42:16
80f8bc1beeae464b82d79242f5f1cf47,f4fd2eb298e2429fa62d3a19d891da8c,delivered,2018-07-02 02:27:16,2018-07-02 04:26:16,2018-07-04 04:26:16,2018-07-07 04:26:16,2018-07-14 02:27:16
7fbff28f7899493f9cd8471c07748de6,3a874e0c835f4270847f52174faf5d87,shipped,2017-03-15 07:01:13,2017-03-15 08:57:13,2017-03-17 08:57:13,,2017-04-14 07:01:13
aa9549c3d97a4b10914bcc47f1a39a9a,04db13746cc448d5854a8d6829882359,processing,2018-05-30 18:29:09,2018-05-30 18:53:09,,,2018-06-15 18:29:09
da23af1bacbd40da8415736e184ca0f9,2a9a5a3728034838b753229dabbab403,invoiced,2017-11-21 00:21:30,2017-11-21 01:39:30,2017-11-25 01:39:30,,2017-12-17 00:21:30
31b1f23bfe0a4b6998fc838979aa8bc2,1ce0db49e55045c0a2cb61100bc65f75,delivered,2018-08-17 02:05:12,2018-08-17 03:29:12,2018-08-18 03:29:12,2018-09-04 03:29:12,2018-09-13 02:05:12
8869f149d6304d98b02af1040bf1b310,1a14e6dbaf354a9ca82551d4448bca6e,processing,2017-02-15 10:17:19,2017-02-15 11:16:19,,,2017-03-02 10:17:19
af96f186cc1743b1a3cb55b111274874,3d1c52587aa34773a6c4c931ba9a3669,invoiced,2017-02-03 01:45:11,2017-02-03 03:36:11,2017-02-07 03:36:11,,2017-03-14 01:45:11
4a44bd534db443729aca498bc0c9b8a2,9120ab20633d44988ae60c4eb9c0ff7c,processing,2017-12-10 12:01:43,2017-12-10 13:32:43,,,2018-01-01 12:01:43
35104109faff499bb877a6082294344c,cad59eaefc3b4a5aa5bb3f473cea4f8d,approved,2017-09-12 05:10:09,2017-09-12 06:59:09,,,2017-10-07 05:10:09
7e3952e83cf14b8885b746cd00dd3c89,3a67c2db2c684329ae09b637437e2667,shipped,2018-08-05 17:08:52,2018-08-05 17:57:52,2018-08-06 17:57:52,,2018-09-08 17:08:52
dc5f64fed6f9470584c700b6546e96f5,a0d1c5cf90c94bbc94efeed030f26318,shipped,2017-08-19 01:27:42,2017-08-19 03:01:42,2017-08-21 03:01:42,,2017-09-04 01:27:42
bf9deb596e484573b8922ded8aa87069,9ee1b06a73314d4ca2a66bc78d2ef06e,delivered,2017-04-23 11:50:15,2017-04-23 12:22:15,2017-04-24 12:22:15,2017-05-01 12:22:15,2017-05-11 11:50:15
e17f3b19760242c58d3461e3a0387de4,a9a6e7534aa74d0598ca5d19fcc37e3f,delivered,2017-02-05 07:39:43,2017-02-05 08:25:43,2017-02-07 08:25:43,2017-02-27 08:25:43,2017-02-28 07:39:43
83842dd1e5a14549bf1cec1a4b02a765,34f88ffe4d3440a3876468834faafb23,delivered,2017-08-07 13:45:36,2017-08-07 15:28:36,2017-08-11 15:28:36,2017-08-28 15:28:36,2017-08-21 13:45:36
4adae68ac19949159692997e71579bff,9d3a46271ba344dc9e67527ba39493e4,delivered,2017-04-30 04:02:06,2017-04-30 05:57:06,2017-05-04 05:57:06,2017-05-23 05:57:06,2017-05-24 04:02:06
e5c742aa2d3c4252987b4d0dcc48cf67,20bee5217b404071aa049fc42b105581,delivered,2017-03-16 23:32:39,2017-03-17 01:05:39,2017-03-19 01:05:39,2017-04-05 01:05:39,2017-04-04 23:32:39
668551e1e44943d881e26a98cf20f43b,0cd6faba530441a2a32ffc88c4c03235,delivered,2017-01-16 11:00:27,2017-01-16 11:17:27,2017-01-18 11:17:27,2017-02-01 11:17:27,2017-02-19 11:00:27
2b57abf1a4f64fde82da2ac4524c6b26,c292784b5820408d8159da2305f8aeef,invoiced,2018-07-03 13:05:18,2018-07-03 13:15:18,2018-07-04 13:15:18,,2018-08-01 13:05:18
ef079e51550045aa86b4d23f66d5f3e3,196e6734eaa14cf09b97572cc93c6297,delivered,2018-02-23 20:11:15,2018-02-23 21:04:15,2018-02-25 21:04:15,2018-03-15 21:04:15,2018-03-27 20:11:15
a581396d4847453c96e5f8d5a4c80cad,75be4c1feccc4931993f3b9b17f7e23f,delivered,2017-01-03 23:44:51,2017-01-04 00:35:51,2017-01-05 00:35:51,2017-01-16 00:35:51,2017-01-21 23:44:51
ad9c3f60d97f43368d5eba6b2094cdbe,73b2b700861c4120af222ab5fbef356c,invoiced,2017-07-02 11:39:38,2017-07-02 12:59:38,2017-07-03 12:59:38,,2017-07-19 11:39:38
0a84ffdc7fff486fbe529afa22ade6e8,fa81efec65cc4b5f9163b2e4b8c36b29,delivered,2018-05-28 15:00:27,2018-05-28 16:49:27,2018-06-02 16:49:27,2018-06-22 16:49:27,2018-06-07 15:00:27
a52842716a2e43098704a67a2b89cef2,e52456d47b2a44efa1762872880bab96,canceled,2018-02-19 18:08:36,2018-02-19 19:47:36,2018-02-23 19:47:36,,2018-03-27 18:08:36
11d3904c32154d30a9ef9c01d6dd5337,3a2ba6abf2f249d9a6933577069c7d60,shipped,2017-06-26 10:10:01,2017-06-26 10:42:01,2017-07-01 10:42:01,,2017-08-04 10:10:01
ebc97e38b45b4be3a2e596ab01d5bca3,a406f37ecfd04a149909f10c501b6921,delivered,2018-06-07 20:53:25,2018-06-07 22:44:25,2018-06-09 22:44:25,2018-06-16 22:44:25,2018-07-14 20:53:25
1ffc1b6f748b4917a45c9ddd2c30b9fc,431d47db57634732bbc9850f4f5c3d14,delivered,2018-01-28 18:09:06,2018-01-28 19:02:06,2018-01-29 19:02:06,2018-02-16 19:02:06,2018-03-01 18:09:06
4de71558d8c645e88703c1fe08770624,9556b08da4fc41c5a963f08109a797fc,approved,2017-03-23 08:46:19,2017-03-23 09:27:19,,,2017-04-18 08:46:19
c2c2e0b62af743bdaf59a9f703aa9131,4bbe0ad2f0324e808724072a9ff3af7e,canceled,2017-01-01 15:17:41,2017-01-01 15:36:41,2017-01-03 15:36:41,,2017-02-09 15:17:41
e434ad89878041c0a8ad34d692688929,7ccc59d3152e4800b7d03c9ba9a1bab0,shipped,2017-06-25 05:39:12,2017-06-25 07:20:12,2017-06-30 07:20:12,,2017-07-08 05:39:12
03dc1bdfa7b84ea2a7d65d4d6aae93df,39e3ba4e165846cd9be2fea4285ab118,shipped,2018-07-22 20:30:06,2018-07-22 21:08:06,2018-07-25 21:08:06,,2018-08-27 20:30:06
251d2b2cd60a4acf8fa3452926f7d110,9dbfbd36ed864d7eb234c831a0cc5f00,approved,2018-02-15 09:15:02,2018-02-15 10:26:02,,,2018-03-19 09:15:02
0e5c1aa5bbb54a409c88ff718d5832b6,6fc67f1a0f1b4a81bfe55b0f17ed4496,canceled,2018-01-18 22:20:29,2018-01-18 23:19:29,2018-01-19 23:19:29,,2018-02-21 22:20:29
cd71320bac764a178a539fc0d1d2aa96,b65e2644006141159dde34b8411de03c,delivered,2018-03-29 01:17:17,2018-03-29 01:48:17,2018-03-30 01:48:17,2018-04-17 01:48:17,2018-05-08 01:17:17
